nta,Monday|0,Monday|1,Monday|2,Monday|3,Monday|4,Monday|5,Monday|6,Monday|7,Monday|8,Monday|9,Monday|10,Monday|11,Monday|12,Monday|13,Monday|14,Monday|15,Monday|16,Monday|17,Monday|18,Monday|19,Monday|20,Monday|21,Monday|22,Monday|23,Tuesday|0,Tuesday|1,Tuesday|2,Tuesday|3,Tuesday|4,Tuesday|5,Tuesday|6,Tuesday|7,Tuesday|8,Tuesday|9,Tuesday|10,Tuesday|11,Tuesday|12,Tuesday|13,Tuesday|14,Tuesday|15,Tuesday|16,Tuesday|17,Tuesday|18,Tuesday|19,Tuesday|20,Tuesday|21,Tuesday|22,Tuesday|23,Wednesday|0,Wednesday|1,Wednesday|2,Wednesday|3,Wednesday|4,Wednesday|5,Wednesday|6,Wednesday|7,Wednesday|8,Wednesday|9,Wednesday|10,Wednesday|11,Wednesday|12,Wednesday|13,Wednesday|14,Wednesday|15,Wednesday|16,Wednesday|17,Wednesday|18,Wednesday|19,Wednesday|20,Wednesday|21,Wednesday|22,Wednesday|23,Thursday|0,Thursday|1,Thursday|2,Thursday|3,Thursday|4,Thursday|5,Thursday|6,Thursday|7,Thursday|8,Thursday|9,Thursday|10,Thursday|11,Thursday|12,Thursday|13,Thursday|14,Thursday|15,Thursday|16,Thursday|17,Thursday|18,Thursday|19,Thursday|20,Thursday|21,Thursday|22,Thursday|23,Friday|0,Friday|1,Friday|2,Friday|3,Friday|4,Friday|5,Friday|6,Friday|7,Friday|8,Friday|9,Friday|10,Friday|11,Friday|12,Friday|13,Friday|14,Friday|15,Friday|16,Friday|17,Friday|18,Friday|19,Friday|20,Friday|21,Friday|22,Friday|23,Saturday|0,Saturday|1,Saturday|2,Saturday|3,Saturday|4,Saturday|5,Saturday|6,Saturday|7,Saturday|8,Saturday|9,Saturday|10,Saturday|11,Saturday|12,Saturday|13,Saturday|14,Saturday|15,Saturday|16,Saturday|17,Saturday|18,Saturday|19,Saturday|20,Saturday|21,Saturday|22,Saturday|23,Sunday|0,Sunday|1,Sunday|2,Sunday|3,Sunday|4,Sunday|5,Sunday|6,Sunday|7,Sunday|8,Sunday|9,Sunday|10,Sunday|11,Sunday|12,Sunday|13,Sunday|14,Sunday|15,Sunday|16,Sunday|17,Sunday|18,Sunday|19,Sunday|20,Sunday|21,Sunday|22,Sunday|23,cluster
GREENPOINT,0.004488286,0.0027503329999999998,0.0018026989999999998,0.001300255,0.00152499,0.00216281,0.003385478,0.005044774,0.007464424,0.007009068,0.004933476,0.004184358,0.004130315,0.003988518,0.004082692,0.004219139,0.004424611,0.0052395440000000005,0.006461142,0.006604009,0.006072671,0.005601796,0.0056124980000000005,0.004916889,0.0032212070000000002,0.001796813,0.001114045,0.000765705,0.0010493,0.0019241629999999998,0.003327154,0.005318201999999999,0.00797543,0.007452653,0.004846258,0.004269437,0.004019017,0.003951062,0.004059149000000001,0.004487216,0.004592093,0.005645138,0.007143374,0.007589099,0.007161567,0.006937367,0.007264838000000001,0.006517325,0.004408559,0.00231959,0.0013136320000000001,0.00088931,0.001152571,0.001845505,0.003390829,0.005590025,0.008405638,0.007820791,0.005305895,0.004423541,0.004200410999999999,0.004051658,0.004126034000000001,0.004370033,0.004559987,0.005856496,0.007389513,0.007952956,0.007352592,0.0071904609999999996,0.007837378,0.007581073000000001,0.005197808,0.002690403,0.001542648,0.000983485,0.00123872,0.0019257679999999998,0.003415977,0.005628016,0.008332866,0.008088333,0.005478726999999999,0.004712486,0.004325086,0.004214323,0.004450295,0.00448026,0.004778302,0.005968864,0.007622809,0.008353734,0.008003789,0.008127394,0.008968545999999999,0.009060581,0.006984454,0.0041592090000000005,0.0026802370000000002,0.0018877770000000002,0.00178076,0.002145153,0.003425609,0.005520464,0.008370856999999999,0.008429716,0.005999899,0.005280745999999999,0.005060826,0.0048414420000000005,0.005025511,0.005294658000000001,0.005746804,0.007249856,0.009298158,0.010676535,0.010823148000000001,0.01112333,0.011748844,0.014277116000000001,0.013997762,0.011583866000000002,0.008611383,0.005980141,0.00424243,0.002584517,0.002369272,0.002984033,0.004363702,0.005840494,0.00648728,0.007184464000000001,0.007592905,0.007719426999999999,0.0076884530000000005,0.008267515,0.00872478,0.01008135,0.012178678,0.013366726,0.013123132,0.013022859,0.014015086999999999,0.016037867,0.015434655,0.013303728,0.010206297,0.007034843000000001,0.004646671,0.00267429,0.002118853,0.0022438000000000002,0.002947809,0.004638270999999999,0.005710822,0.006781273000000001,0.007307836999999999,0.007289461999999999,0.0070542669999999995,0.007304687,0.007364535,0.007737801999999999,0.008595108,0.008385113000000001,0.007556681,0.0074238590000000005,0.007277387,0.006326634,0
GRYMES HILL-CLIFTON-FOX HILLS,0.002457474,0.0019302929999999998,0.001451775,0.000948925,0.001905961,0.0034469509999999997,0.006399164000000001,0.010024546,0.013309288,0.009537917,0.0072994259999999995,0.0063099490000000005,0.006455936999999999,0.007048001999999999,0.008013148000000001,0.006885792,0.006285616999999999,0.005944977,0.0057665469999999995,0.0039660220000000005,0.003803812,0.0039173590000000005,0.0036091609999999996,0.0027737820000000002,0.001727531,0.001078693,0.000875931,0.000786716,0.00188163,0.003674045,0.006926345,0.009959662,0.012863211999999999,0.010819371999999999,0.008086142,0.00753463,0.006812798,0.007258874,0.008361899,0.0076562869999999995,0.006464048000000001,0.006131518000000001,0.004914947,0.004217446,0.003949801,0.003682155,0.003406399,0.002895439,0.0020113979999999997,0.001159798,0.0008840419999999999,0.000762385,0.001589653,0.0038281440000000003,0.007769834000000001,0.010008325,0.014469085,0.010657163,0.008840416,0.007348089,0.006642478,0.0075427409999999995,0.008451114000000001,0.0076806190000000005,0.006082855,0.006188292,0.00514204,0.004590528,0.004322883,0.003998464,0.004144452,0.003479393,0.0019221820000000001,0.00136256,0.0010138089999999998,0.001046251,0.001857299,0.004071458,0.006829019,0.010373296,0.013252513999999998,0.011427658,0.008678207,0.00752652,0.006999339,0.007664398,0.008410561,0.008532218000000001,0.007169659,0.006837129,0.00598553,0.00461486,0.004590528,0.004590528,0.006472158,0.004728406,0.002246601,0.00153288,0.001167908,0.001143577,0.0019465139999999999,0.004403987,0.007275095,0.010673384,0.01489894,0.011906176000000001,0.010259749,0.007810386,0.008280794000000001,0.008402451,0.01044629,0.009562249,0.008451114000000001,0.00753463,0.008280794000000001,0.007275095,0.0071372169999999995,0.006618147,0.0072832059999999995,0.006350501,0.004312936,0.0030954470000000003,0.002084851,0.0018142979999999998,0.001710851,0.003381915,0.005220085,0.007631191,0.009405700999999999,0.00953302,0.008594042,0.008426935,0.007575489,0.008745233,0.008140467,0.008124552,0.00741634,0.007591404,0.007750552,0.0071776159999999995,0.006843404,0.007718723,0.00891234,0.007846042,0.005458808000000001,0.0034853609999999998,0.00252251,0.0018302129999999998,0.001925702,0.002482723,0.004320893,0.005713446,0.005808936,0.007981318000000001,0.008609957,0.008395106,0.006684255,0.0069150209999999995,0.007153744,0.006167021,0.005689574,0.005609999,0.005331489,0.004901787,0.0046312340000000006,0.004782425,0.004718765,0.003930978,1
HAMILTON HEIGHTS,0.005283937,0.0035933890000000002,0.00262948,0.0020768920000000003,0.00254909,0.003144606,0.004650177,0.008047661999999999,0.00948533,0.008294298,0.005962185,0.005119253,0.004884324000000001,0.004953788,0.00508335,0.00473447,0.004785982,0.00519418,0.005664036999999999,0.005755354,0.00555789,0.005472036,0.005423645,0.004834373,0.0037440240000000003,0.0025038210000000003,0.0017865479999999998,0.0014283020000000002,0.00215338,0.0028433359999999997,0.004615054,0.008496445,0.009829527,0.007986003,0.006018381,0.004951447,0.004896032,0.004957691,0.004992032,0.004846861,0.004809397,0.005148911,0.006259553,0.005865404,0.005937209000000001,0.005940331,0.005760036999999999,0.005059935,0.004153003,0.002748896,0.00188489,0.001387716,0.00201055,0.0029284090000000003,0.004847641,0.008717325,0.010140944,0.008505811,0.006462481,0.005303449,0.004999057,0.004989691,0.005179351,0.004709494,0.004669689,0.005175448,0.006008234,0.006150284000000001,0.006099551999999999,0.00597077,0.006154186,0.005703061,0.004274759,0.00299241,0.00199494,0.0016179620000000001,0.002131526,0.0031266540000000004,0.005149692,0.008801618,0.010365726,0.008522202,0.006446091,0.005344815,0.005309693000000001,0.005207448,0.005344815,0.005022472,0.0050685209999999994,0.0055992559999999995,0.0067450190000000005,0.006895655,0.006595165,0.006778581,0.006986192,0.006249406,0.005039642,0.0036074379999999997,0.002480406,0.001863036,0.0025139679999999997,0.003417778,0.0051840340000000006,0.009039668,0.010553044,0.009037327,0.006972143,0.0059020869999999994,0.00565311,0.005616426999999999,0.005641401999999999,0.0056991590000000005,0.005541499,0.006321991999999999,0.007655855,0.008627568,0.008640056,0.008650983000000001,0.00923245,0.009826405,0.009422758,0.007411855,0.005520410999999999,0.003924554,0.003704779,0.003191715,0.003870184,0.005081627,0.007025143,0.008408117,0.008578883,0.008153117,0.008078838,0.008145459,0.007934108,0.008153117,0.007915729,0.008608748000000001,0.009410505999999999,0.009925101,0.009953434,0.009951136999999999,0.010284245,0.010742173999999998,0.009831676999999999,0.008607217,0.0061720790000000005,0.004604555,0.003855635,0.0031947779999999997,0.003723157,0.004319689,0.005513519000000001,0.007247981,0.008045144,0.007942531,0.007544332,0.007818476999999999,0.007721225,0.0075933419999999995,0.007146134,0.007306945,0.007995369,0.007769468000000001,0.007208160999999999,0.0072709540000000005,0.007290864,0.006683611,1
HAMMELS-ARVERNE-EDGEMERE,0.00381461,0.002915348,0.002045095,0.001943565,0.002255406,0.003604299,0.005649394,0.009057885,0.010646097,0.009036129,0.006787975,0.006396361,0.006555907,0.006149789,0.006592168000000001,0.005903217,0.005627637,0.005344805,0.00515625,0.004873418,0.004358518,0.005221519,0.004322257,0.0041989720000000005,0.002734045,0.002008834,0.001406909,0.001327136,0.002110364,0.003481013,0.00608452,0.009841113,0.011646888000000001,0.00883307,0.007099816,0.006570411999999999,0.005975739,0.006331091999999999,0.00608452,0.0053810659999999995,0.005323049,0.005518856,0.004612342,0.00422798,0.004423787,0.004909678,0.004133703,0.003981408,0.002436709,0.001885549,0.001174842,0.0011603380000000001,0.002219146,0.0036115509999999997,0.005924974,0.00948576,0.01203125,0.009529272,0.00749143,0.00683874,0.006650185,0.006294831,0.0060119990000000005,0.005866957,0.00539557,0.005337553,0.005330301,0.005061973,0.0045180640000000005,0.004866166,0.004452795,0.003836366,0.002792062,0.0025019779999999998,0.002016087,0.001914557,0.002088608,0.003908887,0.006686445,0.009405987,0.01213278,0.010087685,0.007455169,0.0072811180000000005,0.006816983,0.006548655,0.0063818569999999995,0.006635681,0.00622231,0.006215058000000001,0.0056638980000000005,0.004967695,0.004909678,0.005323049,0.005446335,0.0045180640000000005,0.003306962,0.002161129,0.0017260020000000001,0.0019000529999999999,0.002755802,0.003966904,0.0066284280000000004,0.010254483,0.012705697,0.010385021,0.008441456,0.007977320999999999,0.006911261,0.007223101,0.00670095,0.006983781999999999,0.007027294,0.0076509759999999994,0.0076509759999999994,0.007498682,0.008013581,0.008006329,0.008506725,0.008709784,0.007058355,0.00641798,0.004525317,0.003529178,0.0025401539999999998,0.00320899,0.004041478,0.005706453,0.007905073,0.007471042,0.007165085,0.0070156640000000004,0.00754931,0.008132762,0.008203915,0.008602371,0.007677385,0.008630832,0.009648316,0.009655432,0.009961389000000001,0.010196193000000001,0.010224654,0.010025426,0.008524103,0.00794065,0.0058202969999999995,0.005030501,0.003080915,0.00283188,0.0027820740000000003,0.004304743,0.004873965,0.005813181999999999,0.006247214,0.006716822,0.006553171,0.006745283,0.0072362369999999995,0.0069587419999999995,0.006859128000000001,0.007243353,0.007214892,0.00718643,0.006787975,0.006425096,0.005827412,0.0049735790000000005,1
HIGHBRIDGE,0.005367406,0.003794956,0.0026358040000000003,0.002201978,0.0023552539999999998,0.002820557,0.0050184290000000005,0.00909941,0.011154954,0.009367643,0.006705836,0.00570133,0.00549468,0.005765651,0.005862816999999999,0.005862816999999999,0.00569175,0.005768388,0.005751965,0.005424885,0.005190865,0.005605532,0.005658905,0.005099173,0.003588307,0.002256719,0.00136717,0.001227579,0.0016162429999999998,0.002478422,0.004673557,0.009789153,0.01149572,0.009748096999999999,0.006916591,0.0055343680000000004,0.005597321,0.006072203000000001,0.005995565,0.005957245999999999,0.005422148000000001,0.005970931999999999,0.005821761,0.005545316,0.005452256,0.006022936,0.00589703,0.004815885,0.0037032640000000004,0.002282721,0.001443808,0.001207051,0.001590241,0.0023278829999999998,0.004535335,0.009319744,0.01185154,0.009874002,0.007093133000000001,0.005987354,0.005708171999999999,0.006406126999999999,0.006152947,0.006091363000000001,0.005943561,0.006222743,0.006079045999999999,0.005679433,0.005654799,0.005907979,0.00574786,0.004936317,0.0035732529999999998,0.0023278829999999998,0.0016655110000000002,0.0013179020000000001,0.001774994,0.0025687460000000002,0.0046803999999999995,0.009508602,0.011900807,0.009978011,0.007317573000000001,0.00596272,0.005671221999999999,0.006135156,0.005998302,0.006177581,0.006230954,0.006493713000000001,0.006381493,0.006321276999999999,0.006040726999999999,0.006622355999999999,0.006469079,0.005601426,0.004320475,0.002813714,0.001981643,0.001575187,0.00200354,0.002612539,0.005100541,0.009620823,0.012170408999999998,0.010439208,0.007570753,0.006396547,0.006114628,0.006410231999999999,0.006448550999999999,0.006436234,0.006204952,0.006952173000000001,0.007524222,0.007945731999999999,0.007940258,0.008484936,0.009170573000000001,0.008283761,0.007280209,0.005405777,0.004155708,0.003470922,0.0032346040000000003,0.003109732,0.0040724590000000005,0.005020417,0.007072088000000001,0.007986478,0.007172792,0.006843826,0.0068747090000000005,0.007039863,0.007143251999999999,0.00762663,0.007738076,0.007959624,0.008151631999999999,0.008730343,0.009162698,0.009828685,0.010360401,0.010109313,0.009024398000000001,0.007449391999999999,0.005686405,0.00485392,0.004154365,0.0031674679999999997,0.0033285940000000003,0.003867024,0.0042389559999999995,0.005728029,0.006671959,0.0065873680000000006,0.00624766,0.0064155,0.006772662,0.007004951999999999,0.0070277790000000005,0.006959300000000001,0.006867995,0.007210388000000001,0.007343316999999999,0.007730019,0.007499072,0.006961985,1
HOLLIS,0.0037979290000000002,0.00291912,0.001991147,0.002304569,0.002605699,0.004148224,0.006606430999999999,0.009832826999999999,0.011141822,0.008818817,0.007085781,0.0056231480000000006,0.005666165999999999,0.006225409,0.0065265390000000005,0.006016461,0.005014742,0.006114789,0.005008596,0.005199107,0.004209679,0.004264989,0.004264989,0.00416666,0.002452061,0.001714599,0.001560961,0.001308995,0.001499506,0.0037979290000000002,0.006631013000000001,0.011363061,0.012426235,0.009660752,0.007190255,0.006163953000000001,0.005414199999999999,0.005985733000000001,0.0065265390000000005,0.0060840619999999995,0.005408055,0.006065625,0.005002451,0.00523598,0.004412480999999999,0.0043817529999999995,0.004609138,0.003939275999999999,0.002777774,0.00172689,0.001382741,0.00160398,0.001898965,0.0037733470000000002,0.00653883,0.010982038999999999,0.013262025,0.010834546,0.007448366,0.0062868640000000005,0.00564773,0.00689527,0.00666174,0.006342173,0.005119215,0.006508101999999999,0.00559242,0.005567838,0.004437063,0.004695175,0.004842667,0.004308007,0.002409043,0.00183751,0.001573252,0.0015240879999999998,0.002114058,0.004025313,0.007632732,0.011399933999999999,0.013065368999999999,0.010478106,0.007970735,0.006618722,0.006446647,0.0073869109999999995,0.007171818000000001,0.006569556999999999,0.006022606,0.006637158000000001,0.0058505319999999994,0.005315871999999999,0.004652156,0.005119215,0.005739913,0.004805794,0.0031587959999999997,0.002409043,0.001800636,0.002181658,0.002206241,0.004019168,0.007276291999999999,0.011670336000000002,0.013120678,0.010324468,0.009113801,0.006643304,0.006409774,0.007153382,0.007798661,0.007110363000000001,0.007288583,0.007325456,0.007264001,0.007491385,0.007184109,0.007393057,0.007300874000000001,0.007276291999999999,0.005227632,0.004299079,0.003822743,0.003406703,0.003466999,0.003925245999999999,0.005022627,0.006445604000000001,0.008779045,0.009038316,0.007778136999999999,0.0074043040000000004,0.007898728,0.007754019,0.007561073000000001,0.007175181,0.007289741999999999,0.006885761999999999,0.007452541,0.008236384,0.008652424,0.00883934,0.008917725,0.008935813,0.007036501,0.005921032,0.004485995,0.003979512,0.004130251,0.0034247920000000003,0.0037503890000000002,0.00456438,0.006047652,0.006849584000000001,0.007524895,0.007609309,0.006584284,0.007054589,0.006698845,0.006735023000000001,0.005848676999999999,0.005963238,0.005993386,0.005607494,0.00580647,0.006210451,0.005746174000000001,0.005402489,1
HOMECREST,0.003690775,0.002385216,0.0016779079999999999,0.001165344,0.00122922,0.00150965,0.00266253,0.007261588,0.010793452,0.010332299999999999,0.008263346999999999,0.007462563,0.007766362,0.007527997,0.007663538,0.007909693,0.007873861,0.009254201,0.008980003,0.00819324,0.007057496999999999,0.006008999,0.005134990999999999,0.003601972,0.0025005039999999997,0.001531461,0.001014223,0.000623179,0.0008693339999999999,0.00116067,0.002774702,0.007975127,0.011343407,0.01062052,0.008958190999999999,0.008163639,0.008397331,0.008146501,0.008459648,0.008666855,0.008447185,0.010308931,0.010179621,0.009392858,0.007618356999999999,0.006401601,0.005398284000000001,0.004142579,0.002885317,0.001695046,0.001090562,0.0008039,0.001011107,0.0012183139999999999,0.0029071279999999997,0.007856723000000001,0.011299785,0.011041166000000002,0.009180978000000001,0.00829918,0.008509503,0.008612327,0.00854222,0.008560915,0.009104638,0.010928993,0.010140673000000001,0.009251085,0.008235304,0.007122931,0.00597005,0.004304606,0.003161073,0.001922506,0.001235451,0.0008039,0.000990854,0.0013040010000000002,0.003013068,0.007766362,0.011214098,0.010469399,0.00912645,0.008157407,0.008324106999999999,0.008356824,0.00846588,0.008878736,0.009092175,0.010667258,0.01072646,0.009765207,0.008300738,0.00724445,0.006069759,0.004971407,0.003553676,0.002378984,0.0015299029999999998,0.001028245,0.001051614,0.001299327,0.00256438,0.007202386,0.01079501,0.010167158,0.008325665,0.00783647,0.008144943,0.008431605,0.009405321999999999,0.009271339,0.008981560999999999,0.009375721,0.008196356,0.00732079,0.005778423,0.005032167,0.004904415,0.004627101,0.004024675,0.00302806,0.002569494,0.002269898,0.001918332,0.001247298,0.001329839,0.002109401,0.0032298279999999997,0.003923790999999999,0.00399869,0.004286057,0.004434327,0.0046559670000000004,0.004966263,0.004740037,0.004662080999999999,0.005417185,0.00657277,0.007411944,0.008040179,0.00806005,0.007555628000000001,0.007324817,0.006638496999999999,0.005447756,0.003793864,0.003358227,0.0025312810000000002,0.0015805220000000002,0.0015942789999999999,0.0026413359999999998,0.00422033,0.005631181999999999,0.006238016999999999,0.006276231,0.006915165,0.006928922,0.006510099,0.006419915,0.006604869,0.006676711,0.007019106999999999,0.00674091,0.006832623,0.006510099,0.005773338,0.005036576,3
HUDSON YARDS-CHELSEA-FLATIRON-UNION SQUARE,0.002799254,0.001884136,0.001462424,0.001086269,0.001075352,0.001345962,0.002766608,0.004560209,0.006009355,0.005930891,0.004854961,0.005031886,0.005404998,0.005658811999999999,0.006223229,0.006588571999999999,0.006691022,0.008451295,0.010148062,0.008929953000000001,0.008026382,0.007536912,0.006623736999999999,0.004530765,0.002771962,0.0016818620000000001,0.001167777,0.0008526610000000001,0.0007783960000000001,0.001211077,0.002964055,0.005058128,0.006696218,0.0064318019999999995,0.005347895,0.005526499,0.005984582,0.006295657,0.006846743000000001,0.007261317,0.0072290390000000005,0.009075492,0.011026651,0.010339788,0.009634345,0.009208487,0.008224825,0.005964166,0.003535294,0.002093077,0.001548656,0.0011769089999999999,0.000991745,0.0012713289999999999,0.003017694,0.005235421,0.006977219000000001,0.006721988000000001,0.005637871,0.005838413000000001,0.006377323000000001,0.00655514,0.006946725999999999,0.0072108269999999995,0.007131313,0.009192951999999999,0.011293481000000001,0.010737776999999999,0.010098464,0.009784240999999999,0.008909851,0.006818716,0.0042300820000000005,0.0026091029999999998,0.001937828,0.001451403,0.001134712,0.001309432,0.003014125,0.00523878,0.006950977,0.006777779,0.00574877,0.005964690999999999,0.00636226,0.006594661,0.007174246,0.007359463,0.007274648000000001,0.009211899,0.011386536000000001,0.011516697,0.01092037,0.010558752,0.009821609,0.008325962,0.00568306,0.0036548540000000003,0.0026176579999999997,0.001870648,0.0014125639999999998,0.001386584,0.0028203000000000004,0.00483465,0.006497932,0.00663203,0.0058058730000000005,0.0060787390000000005,0.006568209,0.006766809,0.007166268000000001,0.00731947,0.007366496,0.009035341,0.010741503000000001,0.011123063999999998,0.010187006,0.009682106,0.009862652,0.009517043000000001,0.008261146,0.006685169,0.00581909,0.004498524,0.0028706409999999997,0.001319691,0.0013250979999999998,0.001768256,0.002779085,0.004151248,0.005386797,0.006552366,0.007441103,0.007889307,0.00796248,0.008147241,0.00816063,0.008842618,0.009636914,0.009998917,0.009078615,0.008705798,0.00920493,0.009418734,0.00879998,0.007741365,0.006302259,0.005219133,0.0033217809999999998,0.001419744,0.001084414,0.001277877,0.002033862,0.0031386170000000002,0.004535033,0.005920946,0.00677307,0.007132446999999999,0.007340844,0.007264735,0.007286671999999999,0.0074588680000000004,0.007644092,0.006829919,0.006072905,0.005860697,0.005483503000000001,0.004344299,2
HUNTERS POINT-SUNNYSIDE-WEST MASPETH,0.003842465,0.002643313,0.001918354,0.001666867,0.002417011,0.003312507,0.004670321,0.006139668,0.007495684,0.00654874,0.00554459,0.005109974000000001,0.005195602,0.005263241,0.005651805,0.005749306,0.006117722,0.00707438,0.007251393,0.006765328,0.005866594,0.005854361999999999,0.005439534,0.004181019,0.003188382,0.0020705420000000003,0.001389835,0.00129953,0.0018114989999999998,0.002810612,0.004347238,0.006558454,0.008022044,0.006557015,0.00557805,0.0051427140000000005,0.005178333,0.0051722159999999994,0.005555743,0.005947905,0.0064962119999999995,0.007451071,0.007682051,0.007587428,0.006693012,0.006580041,0.006559893000000001,0.005168259000000001,0.00378418,0.002323828,0.0015254729999999998,0.001379402,0.001905402,0.0027793109999999996,0.004320614,0.006306966999999999,0.008043271,0.0072085790000000005,0.005858679,0.005416868000000001,0.005433777,0.005552145,0.00585688,0.005977407,0.0065365069999999996,0.007767679,0.007993262,0.007697521999999999,0.007031206999999999,0.006865347,0.00695889,0.005586684000000001,0.0041083429999999995,0.002604097,0.0017496170000000002,0.001586636,0.002075219,0.002883647,0.004480717,0.006414541,0.00802888,0.00689341,0.005777369,0.005352467,0.005481269,0.00567591,0.006026696999999999,0.006353738,0.006993789,0.008136095,0.00857215,0.008446946,0.007446754,0.00750324,0.007642475,0.006521396,0.00491893,0.003248825,0.002304399,0.001935624,0.002356568,0.002931498,0.004403004,0.0063080459999999994,0.008408809,0.007257869,0.0061263559999999995,0.005833135,0.005846087,0.005916604000000001,0.0063771240000000005,0.006815338000000001,0.007745013,0.009052458000000001,0.009664086,0.009538163,0.008899551,0.008684042,0.009256454,0.009633145,0.008892246999999999,0.0067305180000000004,0.00471634,0.00357123,0.0036022940000000002,0.003015266,0.0037561990000000004,0.004644682,0.005877686,0.007087394,0.0075353419999999996,0.00811778,0.008416059,0.008402291999999999,0.008548432,0.008811058,0.009235709,0.009867919000000001,0.010716162,0.011288716,0.010640974,0.010488128000000001,0.010441886,0.010768758,0.009720368,0.0072187069999999996,0.005096865999999999,0.004002588,0.003762905,0.002623797,0.002961258,0.003339667,0.004192498,0.005509868,0.006796174,0.00733343,0.007459800999999999,0.00762359,0.007344019,0.007410381999999999,0.00755052,0.007798674,0.007980819,0.007519456999999999,0.006742519000000001,0.006449888000000001,0.006150903,0.0053439609999999995,2
HUNTS POINT,0.005387175,0.003511705,0.002402837,0.002158363,0.0021740789999999998,0.002937189,0.004180518,0.006567639,0.008563601,0.007840654,0.006176479,0.00550592,0.005862155,0.006169494,0.0062271209999999995,0.00693959,0.007550777,0.008553123000000001,0.007735879,0.006770204,0.005481473000000001,0.005036179,0.004610095,0.00425386,0.0037003,0.002523328,0.0018911870000000001,0.001554161,0.001840545,0.002589686,0.003874924,0.006904665,0.008937298,0.007809221,0.006466357,0.005778335,0.005996616,0.00664622,0.006714324,0.0074948969999999995,0.008081636,0.00924813,0.008416916,0.0073761519999999995,0.0059162880000000004,0.005460518,0.00471487,0.0043481579999999995,0.003885402,0.002542537,0.0019051570000000002,0.001664174,0.0018457839999999998,0.002687476,0.003988431,0.006721309,0.009056043,0.007783028000000001,0.006518744,0.006162509,0.006296971,0.006602564,0.007234706,0.007575224,0.008181171999999999,0.009576424,0.008617734,0.007622373000000001,0.006239344,0.005594979,0.005048403,0.004526275,0.004025102,0.002848131,0.002074543,0.001788158,0.002022155,0.002745102,0.004136862,0.007348212,0.009468157,0.008193396,0.006620025999999999,0.006206166,0.0062271209999999995,0.0068260840000000005,0.007458226,0.007683491999999999,0.008973969,0.009943137,0.009298770999999999,0.0082615,0.006962291,0.0064104769999999995,0.006232359,0.005835961,0.004507066,0.003319618,0.002500627,0.002161855,0.002306794,0.00319738,0.004433724,0.007253915,0.009436725,0.008659644000000001,0.007446001999999999,0.006969276,0.007332496,0.0074948969999999995,0.007557761999999999,0.008615988,0.009110176,0.010613696,0.010423355,0.009792959,0.008638689,0.008258007,0.008114815,0.0077690580000000006,0.006770961999999999,0.005364341999999999,0.004427167,0.0038943309999999996,0.003988562,0.003397474,0.003536251,0.004749268,0.005537386,0.0061610269999999995,0.0057772480000000005,0.0062107130000000005,0.006346063000000001,0.006604771999999999,0.007122188000000001,0.007343204,0.007586491999999999,0.008285519,0.007879467,0.008444856,0.008712131,0.008674438000000001,0.008662445,0.008989685,0.008162161,0.007627612,0.005042242,0.004327796,0.0036613220000000003,0.002785826,0.002621349,0.003414607,0.003313522,0.004024542,0.00460535,0.005086788,0.0055099730000000005,0.005569938000000001,0.005684729,0.006313511,0.006077075,0.006159314,0.006352916,0.00633407,0.006287811,0.006404315,0.006119908,0.005785814,3
